Size Id Time Ancestor
28 128 100.0 0
1 146 100.0 0
2 149 100.0 0
12 151 100.0 0
8 161 100.0 0
14 162 100.0 0
7 164 100.0 0
2 166 100.0 0
2 171 100.0 0
2 172 100.0 0
1 174 100.0 0
1 175 100.0 0
1 176 100.0 0
1 12 150.0 0
1 146 150.0 0
1 166 150.0 0
1 172 150.0 0
1 176 150.0 0
1 149 150.0 0
1 175 150.0 0
1 177 150.0 0
1 51 150.0 0
1 174 150.0 0
1 180 150.0 0
1 178 150.0 0
1 184 150.0 0
1 107 150.0 0
1 185 150.0 0
1 183 150.0 0
1 151 150.0 0
1 164 150.0 0
1 186 150.0 0
1 171 150.0 0
1 182 150.0 0
1 188 150.0 0
1 179 150.0 0
1 187 150.0 0
1 191 150.0 0
1 93 150.0 0
1 161 150.0 0
1 190 150.0 0
1 192 150.0 0
1 194 150.0 0
1 196 150.0 0
1 197 150.0 0
1 189 150.0 0
1 195 150.0 0
1 199 150.0 0
1 193 150.0 0
1 198 150.0 0
1 200 150.0 0
1 201 150.0 128
1 181 150.0 0
1 206 150.0 0
1 204 150.0 0
1 205 150.0 0
1 211 150.0 0
1 203 150.0 0
1 209 150.0 0
1 202 150.0 0
1 212 150.0 0
1 214 150.0 0
1 210 150.0 0
1 215 150.0 0
1 216 150.0 0
1 213 150.0 0
1 218 150.0 0
1 219 150.0 0
1 220 150.0 0
1 217 150.0 0
1 223 150.0 0
1 226 150.0 0
1 228 150.0 0
1 224 150.0 0
1 225 150.0 0
1 227 150.0 0
1 222 150.0 0
1 229 150.0 0
1 233 150.0 0
1 231 150.0 0
1 232 150.0 0
1 43 150.0 0
1 221 150.0 0
1 230 150.0 0
1 238 150.0 0
1 237 150.0 0
1 241 150.0 0
1 243 150.0 0
1 234 150.0 0
1 242 150.0 0
1 246 150.0 0
1 249 150.0 0
1 251 150.0 0
1 252 150.0 0
1 254 150.0 0
1 247 150.0 0
1 255 150.0 0
1 240 150.0 0
1 260 150.0 0
9911 0 150.0 0
65 87 150.0 0
19 128 150.0 0
20 162 150.0 0
39 207 150.0 0
3 208 150.0 0
3 235 150.0 0
7 236 150.0 0
5 239 150.0 0
15 244 150.0 0
10 245 150.0 0
4 248 150.0 0
2 250 150.0 0
5 253 150.0 0
2 256 150.0 0
4 257 150.0 0
1 258 150.0 0
1 259 150.0 0
1 261 150.0 0
1 262 150.0 0
1 263 150.0 0
1 258 200.0 0
1 259 200.0 0
1 261 200.0 0
1 262 200.0 0
1 264 200.0 0
1 266 200.0 0
1 257 200.0 0
1 263 200.0 0
1 265 200.0 0
1 270 200.0 0
1 263 200.0 0
1 272 200.0 0
1 245 200.0 0
1 250 200.0 0
1 268 200.0 0
1 269 200.0 0
1 274 200.0 0
1 256 200.0 0
1 271 200.0 0
1 275 200.0 0
1 276 200.0 0
1 267 200.0 0
1 278 200.0 87
1 280 200.0 0
1 281 200.0 0
1 282 200.0 0
1 283 200.0 0
1 284 200.0 0
1 273 200.0 0
1 290 200.0 0
1 291 200.0 0
1 293 200.0 0
1 239 200.0 0
1 286 200.0 0
1 287 200.0 0
1 288 200.0 0
1 295 200.0 0
1 296 200.0 0
1 297 200.0 0
1 304 200.0 0
1 235 200.0 0
1 279 200.0 0
1 289 200.0 0
1 300 200.0 0
1 305 200.0 0
1 301 200.0 0
1 303 200.0 0
1 277 200.0 0
1 302 200.0 0
1 306 200.0 0
1 309 200.0 0
1 310 200.0 0
1 285 200.0 0
1 311 200.0 0
1 299 200.0 0
1 312 200.0 0
1 292 200.0 0
1 298 200.0 0
1 307 200.0 0
1 315 200.0 0
1 317 200.0 0
1 318 200.0 0
1 319 200.0 0
1 320 200.0 0
1 294 200.0 0
1 314 200.0 0
1 321 200.0 0
1 325 200.0 0
1 308 200.0 0
1 330 200.0 0
1 328 200.0 0
1 329 200.0 0
1 331 200.0 0
1 333 200.0 208
1 334 200.0 0
1 339 200.0 0
1 316 200.0 0
1 332 200.0 0
1 327 200.0 0
1 338 200.0 0
1 342 200.0 0
1 343 200.0 0
1 345 200.0 0
1 346 200.0 0
1 347 200.0 0
1 336 200.0 0
1 340 200.0 333
1 348 200.0 0
1 350 200.0 0
1 352 200.0 0
1 353 200.0 0
1 354 200.0 0
1 349 200.0 0
1 356 200.0 0
1 351 200.0 87
1 358 200.0 0
1 323 200.0 0
1 357 200.0 0
1 359 200.0 0
1 361 200.0 0
1 363 200.0 128
1 335 200.0 0
1 360 200.0 0
1 362 200.0 0
9559 0 200.0 0
60 87 200.0 0
38 128 200.0 0
9 162 200.0 0
16 207 200.0 0
26 208 200.0 0
10 236 200.0 0
14 244 200.0 0
6 248 200.0 0
49 253 200.0 0
16 313 200.0 0
21 322 200.0 0
12 324 200.0 0
29 326 200.0 0
16 337 200.0 0
7 341 200.0 0
8 344 200.0 0
3 355 200.0 0
1 364 200.0 0
4 365 200.0 0
1 366 200.0 0
1 367 200.0 0
1 368 200.0 0
1 369 200.0 0
1 368 250.0 0
1 367 250.0 0
1 371 250.0 0
1 372 250.0 0
1 355 250.0 0
1 370 250.0 0
1 373 250.0 0
1 374 250.0 0
1 337 250.0 0
1 365 250.0 0
1 377 250.0 0
1 378 250.0 0
1 341 250.0 0
1 377 250.0 0
1 366 250.0 0
1 369 250.0 0
1 375 250.0 0
1 380 250.0 0
1 379 250.0 0
1 381 250.0 0
1 382 250.0 364
1 385 250.0 0
1 376 250.0 0
1 383 250.0 0
1 386 250.0 0
1 390 250.0 0
1 392 250.0 0
1 389 250.0 0
1 394 250.0 0
1 396 250.0 0
1 401 250.0 0
1 364 250.0 0
1 398 250.0 0
1 402 250.0 0
1 400 250.0 0
1 403 250.0 0
1 404 250.0 0
1 405 250.0 0
1 408 250.0 0
1 387 250.0 0
1 411 250.0 0
1 326 250.0 0
1 384 250.0 0
1 397 250.0 0
1 412 250.0 0
1 406 250.0 322
1 414 250.0 0
1 208 250.0 0
1 413 250.0 0
1 409 250.0 0
1 128 250.0 0
1 418 250.0 0
1 248 250.0 0
1 410 250.0 0
1 415 250.0 0
1 419 250.0 0
1 423 250.0 0
1 415 250.0 0
1 420 250.0 0
1 424 250.0 236
1 422 250.0 0
1 427 250.0 0
1 421 250.0 0
1 87 250.0 0
1 430 250.0 0
1 324 250.0 0
1 393 250.0 0
1 416 250.0 0
1 428 250.0 0
1 433 250.0 0
1 434 250.0 0
1 437 250.0 344
1 435 250.0 0
1 436 250.0 0
1 426 250.0 0
1 435 250.0 0
1 417 250.0 0
1 439 250.0 0
9479 0 250.0 0
31 162 250.0 0
8 207 250.0 0
164 236 250.0 0
49 244 250.0 0
26 253 250.0 0
7 313 250.0 0
50 322 250.0 0
7 344 250.0 0
19 366 250.0 0
5 388 250.0 0
40 391 250.0 0
66 395 250.0 0
8 399 250.0 0
21 407 250.0 0
2 425 250.0 0
4 429 250.0 0
16 431 250.0 0
1 432 250.0 0
2 438 250.0 0
2 440 250.0 0
1 425 300.0 0
1 313 300.0 0
1 438 300.0 0
1 440 300.0 0
1 441 300.0 0
1 442 300.0 0
1 443 300.0 0
1 446 300.0 236
1 388 300.0 0
1 432 300.0 0
1 399 300.0 0
1 444 300.0 0
1 448 300.0 0
1 449 300.0 0
1 450 300.0 395
1 451 300.0 0
1 452 300.0 0
1 455 300.0 0
1 454 300.0 0
1 458 300.0 0
1 447 300.0 236
1 459 300.0 0
1 460 300.0 0
1 464 300.0 0
1 466 300.0 162
1 467 300.0 0
1 468 300.0 0
1 457 300.0 0
1 471 300.0 0
1 472 300.0 0
1 462 300.0 0
1 475 300.0 0
1 476 300.0 366
1 465 300.0 0
1 474 300.0 0
1 479 300.0 0
1 463 300.0 0
1 478 300.0 0
1 480 300.0 0
1 453 300.0 0
1 481 300.0 0
1 484 300.0 236
1 482 300.0 0
1 253 300.0 0
1 486 300.0 0
1 488 300.0 0
1 489 300.0 0
1 492 300.0 0
1 485 300.0 0
1 490 300.0 0
1 496 300.0 366
1 497 300.0 236
1 344 300.0 0
1 498 300.0 0
1 445 300.0 0
1 456 300.0 0
1 503 300.0 0
1 504 300.0 0
1 506 300.0 429
1 501 300.0 0
1 494 300.0 0
1 500 300.0 0
1 502 300.0 0
1 508 300.0 0
1 511 300.0 0
1 509 300.0 0
1 244 300.0 0
1 514 300.0 491
1 515 300.0 461
1 512 300.0 0
1 516 300.0 0
1 513 300.0 162
1 499 300.0 0
1 505 300.0 0
1 518 300.0 0
1 520 300.0 0
9462 0 300.0 0
45 162 300.0 0
4 207 300.0 0
61 236 300.0 0
34 322 300.0 0
47 366 300.0 0
9 391 300.0 0
34 395 300.0 0
37 407 300.0 0
43 429 300.0 0
46 431 300.0 0
10 461 300.0 0
34 469 300.0 0
20 470 300.0 0
42 473 300.0 0
14 477 300.0 0
9 483 300.0 0
6 487 300.0 0
46 491 300.0 0
63 493 300.0 0
17 495 300.0 0
3 507 300.0 0
4 510 300.0 0
1 517 300.0 0
4 519 300.0 162
1 521 300.0 0
1 522 300.0 0
1 523 300.0 0
1 207 350.0 0
1 483 350.0 0
1 517 350.0 0
1 521 350.0 0
1 522 350.0 0
1 528 350.0 0
1 507 350.0 0
1 527 350.0 0
1 529 350.0 0
1 526 350.0 0
1 530 350.0 0
1 477 350.0 0
1 523 350.0 0
1 531 350.0 0
1 534 350.0 0
1 487 350.0 0
1 533 350.0 0
1 537 350.0 0
1 538 350.0 0
1 540 350.0 0
1 541 350.0 0
1 487 350.0 0
1 525 350.0 473
1 535 350.0 0
1 547 350.0 0
1 548 350.0 493
1 549 350.0 0
1 532 350.0 0
1 543 350.0 0
1 544 350.0 0
1 550 350.0 0
1 552 350.0 0
1 553 350.0 0
1 546 350.0 0
1 554 350.0 519
1 555 350.0 0
1 555 350.0 0
1 557 350.0 0
1 558 350.0 469
1 560 350.0 0
1 564 350.0 366
1 510 350.0 0
1 391 350.0 0
1 563 350.0 0
1 565 350.0 0
1 567 350.0 0
1 551 350.0 0
1 556 350.0 0
1 571 350.0 0
1 573 350.0 0
1 572 350.0 0
1 574 350.0 0
1 561 350.0 0
1 577 350.0 0
1 579 350.0 0
1 570 350.0 0
1 575 350.0 0
1 582 350.0 0
1 562 350.0 0
1 581 350.0 0
1 584 350.0 0
1 580 350.0 0
1 585 350.0 0
1 586 350.0 0
1 587 350.0 0
1 569 350.0 0
1 576 350.0 0
1 431 350.0 0
1 545 350.0 0
1 583 350.0 0
1 589 350.0 0
1 591 350.0 0
1 519 350.0 162
1 590 350.0 0
1 592 350.0 0
1 594 350.0 0
1 598 350.0 0
1 568 350.0 0
1 593 350.0 0
1 595 350.0 0
1 602 350.0 0
1 603 350.0 0
1 604 350.0 0
1 605 350.0 0
1 606 350.0 0
1 607 350.0 0
1 608 350.0 0
1 236 350.0 0
1 604 350.0 0
1 610 350.0 536
1 599 350.0 395
1 611 350.0 0
1 612 350.0 0
1 615 350.0 0
1 617 350.0 524
1 620 350.0 0
1 622 350.0 366
1 621 350.0 0
1 597 350.0 0
1 601 350.0 0
1 623 350.0 495
8935 0 350.0 0
34 162 350.0 0
75 322 350.0 0
108 366 350.0 0
22 395 350.0 0
71 407 350.0 0
116 429 350.0 0
104 461 350.0 0
1 469 350.0 0
68 470 350.0 0
36 473 350.0 0
12 491 350.0 0
54 493 350.0 0
99 495 350.0 0
28 524 350.0 469
35 536 350.0 0
7 539 350.0 0
27 542 350.0 162
21 559 350.0 0
16 566 350.0 0
40 578 350.0 0
2 588 350.0 0
6 596 350.0 473
27 600 350.0 0
2 609 350.0 0
5 613 350.0 0
2 614 350.0 0
4 616 350.0 0
1 618 350.0 0
7 619 350.0 0
1 624 350.0 0
1 625 350.0 536
1 539 400.0 0
1 614 400.0 0
1 619 400.0 0
1 566 400.0 0
1 618 400.0 0
1 626 400.0 0
1 491 400.0 0
1 588 400.0 0
1 609 400.0 0
1 624 400.0 0
1 631 400.0 0
1 469 400.0 0
1 559 400.0 0
1 625 400.0 536
1 632 400.0 0
1 633 400.0 0
1 635 400.0 0
1 596 400.0 473
1 630 400.0 0
1 628 400.0 0
1 638 400.0 0
1 639 400.0 0
1 637 400.0 0
1 640 400.0 0
1 642 400.0 0
1 646 400.0 0
1 524 400.0 469
1 649 400.0 0
1 647 400.0 429
1 645 400.0 0
1 648 400.0 0
1 651 400.0 0
1 643 400.0 461
1 652 400.0 0
1 650 400.0 0
1 656 400.0 0
1 657 400.0 0
1 658 400.0 0
1 659 400.0 0
1 662 400.0 0
1 661 400.0 0
1 664 400.0 0
1 665 400.0 0
1 670 400.0 0
1 671 400.0 0
1 641 400.0 0
1 668 400.0 0
1 669 400.0 0
1 677 400.0 495
1 674 400.0 366
1 675 400.0 461
1 407 400.0 0
1 653 400.0 0
1 672 400.0 616
1 681 400.0 461
1 679 400.0 0
1 683 400.0 0
1 667 400.0 461
1 673 400.0 0
1 641 400.0 0
1 676 400.0 627
1 685 400.0 0
1 687 400.0 366
1 689 400.0 542
1 629 400.0 395
1 680 400.0 0
1 688 400.0 461
1 691 400.0 429
1 684 400.0 0
1 695 400.0 429
1 690 400.0 0
1 693 400.0 0
1 696 400.0 0
1 654 400.0 0
1 697 400.0 0
1 699 400.0 0
1 616 400.0 0
1 162 400.0 0
1 636 400.0 0
1 682 400.0 495
1 686 400.0 0
1 694 400.0 0
1 701 400.0 0
1 702 400.0 536
1 703 400.0 600
1 705 400.0 493
1 692 400.0 0
1 707 400.0 0
1 706 400.0 0
1 708 400.0 0
1 711 400.0 0
1 473 400.0 0
1 709 400.0 600
1 710 400.0 0
1 713 400.0 0
1 717 400.0 0
1 715 400.0 0
1 718 400.0 0
8486 0 400.0 0
41 322 400.0 0
280 366 400.0 0
13 395 400.0 0
119 429 400.0 0
329 461 400.0 0
26 470 400.0 0
40 493 400.0 0
70 495 400.0 0
169 536 400.0 0
76 542 400.0 162
22 578 400.0 0
77 600 400.0 0
36 613 400.0 0
39 627 400.0 0
17 634 400.0 0
81 644 400.0 0
12 655 400.0 0
6 660 400.0 0
38 663 400.0 0
22 666 400.0 0
7 678 400.0 0
4 698 400.0 0
1 700 400.0 0
5 704 400.0 0
2 712 400.0 0
4 714 400.0 366
3 716 400.0 429
1 719 400.0 644
1 720 400.0 0
1 721 400.0 0
1 722 400.0 0
1 723 400.0 0
1 722 450.0 0
1 724 450.0 0
1 725 450.0 0
1 726 450.0 0
1 704 450.0 0
1 719 450.0 644
1 721 450.0 0
1 733 450.0 536
1 700 450.0 0
1 732 450.0 0
1 735 450.0 0
1 716 450.0 429
1 729 450.0 0
1 734 450.0 663
1 660 450.0 0
1 737 450.0 0
1 730 450.0 0
1 739 450.0 366
1 741 450.0 0
1 742 450.0 0
1 743 450.0 461
1 728 450.0 0
1 634 450.0 0
1 727 450.0 470
1 731 450.0 0
1 738 450.0 600
1 470 450.0 0
1 731 450.0 0
1 745 450.0 0
1 746 450.0 0
1 736 450.0 536
1 748 450.0 461
1 747 450.0 366
1 744 450.0 0
1 746 450.0 0
1 395 450.0 0
1 749 450.0 0
1 752 450.0 0
1 754 450.0 0
1 755 450.0 0
1 655 450.0 0
1 740 450.0 461
1 753 450.0 0
1 756 450.0 0
1 712 450.0 0
1 714 450.0 366
1 757 450.0 429
1 758 450.0 536
1 763 450.0 366
1 764 450.0 429
1 765 450.0 0
1 759 450.0 600
1 762 450.0 0
1 767 450.0 0
1 768 450.0 0
1 769 450.0 0
1 770 450.0 542
1 751 450.0 0
1 773 450.0 0
1 776 450.0 0
1 750 450.0 0
1 771 450.0 0
1 778 450.0 0
1 775 450.0 0
1 780 450.0 0
1 766 450.0 0
1 779 450.0 0
1 781 450.0 0
1 613 450.0 0
1 774 450.0 461
1 782 450.0 663
1 784 450.0 461
1 777 450.0 698
1 783 450.0 461
1 787 450.0 0
1 788 450.0 0
1 789 450.0 600
1 790 450.0 0
1 791 450.0 0
1 794 450.0 0
1 798 450.0 0
1 799 450.0 366
1 600 450.0 0
1 792 450.0 461
1 542 450.0 162
1 796 450.0 0
1 801 450.0 461
1 797 450.0 0
1 806 450.0 536
1 761 450.0 0
1 795 450.0 0
1 807 450.0 627
1 808 450.0 0
1 720 450.0 0
1 803 450.0 0
1 810 450.0 322
1 804 450.0 461
1 805 450.0 0
1 809 450.0 0
1 578 450.0 0
1 678 450.0 0
1 811 450.0 0
1 812 450.0 366
8511 0 450.0 0
45 322 450.0 0
512 366 450.0 0
116 429 450.0 0
339 461 450.0 0
14 493 450.0 0
17 495 450.0 0
216 536 450.0 0
31 627 450.0 0
19 644 450.0 0
12 663 450.0 0
142 666 450.0 0
22 698 450.0 0
48 723 450.0 0
49 760 450.0 600
8 772 450.0 0
8 785 450.0 627
1 786 450.0 0
24 793 450.0 627
4 800 450.0 366
4 802 450.0 0
1 813 450.0 0
3 814 450.0 0
1 815 450.0 0
1 816 450.0 0
1 817 450.0 0
1 786 500.0 0
1 813 500.0 0
1 815 500.0 0
1 817 500.0 0
1 816 500.0 0
1 820 500.0 666
1 819 500.0 0
1 821 500.0 0
1 823 500.0 0
1 824 500.0 0
1 800 500.0 366
1 825 500.0 0
1 826 500.0 0
1 831 500.0 536
1 826 500.0 0
1 830 500.0 366
1 833 500.0 0
1 663 500.0 0
1 723 500.0 0
1 828 500.0 0
1 832 500.0 0
1 836 500.0 0
1 837 500.0 366
1 772 500.0 0
1 822 500.0 0
1 835 500.0 627
1 838 500.0 0
1 839 500.0 627
1 840 500.0 366
1 841 500.0 0
1 818 500.0 0
1 827 500.0 0
1 844 500.0 0
1 842 500.0 0
1 843 500.0 0
1 845 500.0 366
1 846 500.0 0
1 814 500.0 0
1 829 500.0 0
1 850 500.0 0
1 851 500.0 0
1 853 500.0 366
1 855 500.0 0
1 856 500.0 0
1 852 500.0 0
1 854 500.0 0
1 858 500.0 0
1 848 500.0 0
1 859 500.0 0
1 847 500.0 0
1 861 500.0 0
1 862 500.0 0
1 864 500.0 366
1 863 500.0 0
1 866 500.0 0
1 867 500.0 0
1 849 500.0 0
1 873 500.0 0
1 874 500.0 0
1 860 500.0 0
1 868 500.0 0
1 871 500.0 366
1 872 500.0 366
1 875 500.0 0
1 879 500.0 461
1 881 500.0 627
1 878 500.0 0
1 869 500.0 0
1 870 500.0 0
1 698 500.0 0
1 876 500.0 793
1 882 500.0 0
1 886 500.0 0
1 785 500.0 627
1 865 500.0 0
1 493 500.0 0
1 887 500.0 0
1 888 500.0 0
1 889 500.0 0
1 890 500.0 0
1 892 500.0 0
1 894 500.0 0
1 893 500.0 461
1 896 500.0 461
1 322 500.0 0
1 883 500.0 495
1 897 500.0 0
1 877 500.0 0
1 880 500.0 0
1 895 500.0 0
1 901 500.0 536
1 903 500.0 536
1 906 500.0 366
1 900 500.0 0
1 904 500.0 0
1 907 500.0 0
1 882 500.0 0
1 899 500.0 760
1 908 500.0 0
1 891 500.0 0
1 910 500.0 0
1 905 500.0 0
1 912 500.0 0
1 902 500.0 366
1 884 500.0 793
1 898 500.0 0
1 909 500.0 0
1 898 500.0 0
1 919 500.0 0
1 914 500.0 0
1 915 500.0 760
1 917 500.0 0
1 921 500.0 0
1 922 500.0 461
1 923 500.0 536
1 887 500.0 0
1 924 500.0 0
1 926 500.0 0
1 930 500.0 904
7991 0 500.0 0
362 366 500.0 0
123 429 500.0 0
545 461 500.0 0
9 495 500.0 0
249 536 500.0 0
21 627 500.0 0
85 644 500.0 0
239 666 500.0 0
148 760 500.0 600
4 793 500.0 627
33 802 500.0 0
16 834 500.0 0
24 857 500.0 0
11 885 500.0 536
7 899 500.0 760
9 904 500.0 0
3 909 500.0 0
1 911 500.0 461
1 913 500.0 0
6 916 500.0 760
11 918 500.0 0
5 920 500.0 802
1 925 500.0 0
2 927 500.0 0
2 928 500.0 0
2 929 500.0 0
1 911 550.0 461
1 925 550.0 0
1 933 550.0 461
1 927 550.0 0
1 913 550.0 0
1 929 550.0 0
1 932 550.0 0
1 941 550.0 666
1 942 550.0 0
1 943 550.0 0
1 935 550.0 0
1 939 550.0 0
1 934 550.0 536
1 944 550.0 666
1 899 550.0 760
1 937 550.0 0
1 938 550.0 666
1 945 550.0 0
1 948 550.0 0
1 899 550.0 760
1 909 550.0 0
1 928 550.0 0
1 947 550.0 0
1 949 550.0 0
1 950 550.0 0
1 951 550.0 937
1 931 550.0 0
1 953 550.0 760
1 916 550.0 760
1 955 550.0 0
1 952 550.0 0
1 956 550.0 0
1 937 550.0 0
1 957 550.0 0
1 918 550.0 0
1 954 550.0 0
1 960 550.0 627
1 961 550.0 0
1 959 550.0 0
1 962 550.0 0
1 967 550.0 760
1 958 550.0 0
1 963 550.0 0
1 964 550.0 0
1 965 550.0 461
1 966 550.0 461
1 793 550.0 627
1 936 550.0 0
1 971 550.0 0
1 970 550.0 857
1 972 550.0 0
1 974 550.0 0
1 975 550.0 0
1 978 550.0 760
1 495 550.0 0
1 973 550.0 0
1 976 550.0 0
1 979 550.0 0
1 904 550.0 0
1 980 550.0 0
1 981 550.0 0
1 983 550.0 429
1 984 550.0 802
1 968 550.0 0
1 986 550.0 0
1 987 550.0 0
1 990 550.0 461
1 991 550.0 644
1 992 550.0 0
1 993 550.0 0
1 995 550.0 0
1 996 550.0 0
1 989 550.0 0
1 988 550.0 0
1 999 550.0 0
1 1000 550.0 0
1 994 550.0 0
1 997 550.0 0
1 1002 550.0 0
1 1003 550.0 0
1 998 550.0 0
1 1004 550.0 0
1 1005 550.0 0
1 1007 550.0 0
1 1009 550.0 536
1 969 550.0 0
1 1010 550.0 644
1 1014 550.0 0
1 1015 550.0 366
1 1008 550.0 0
1 1016 550.0 0
1 1017 550.0 0
1 1019 550.0 0
1 940 550.0 366
1 954 550.0 0
1 977 550.0 0
1 1023 550.0 666
1 1021 550.0 0
1 1020 550.0 0
1 1022 550.0 429
1 1025 550.0 0
1 1027 550.0 536
1 1018 550.0 0
1 1024 550.0 0
1 1026 550.0 536
1 1033 550.0 461
7555 0 550.0 0
658 366 550.0 0
152 429 550.0 0
314 461 550.0 0
347 536 550.0 0
1 627 550.0 0
81 644 550.0 0
267 666 550.0 0
65 760 550.0 600
57 802 550.0 0
80 834 550.0 0
40 857 550.0 0
1 885 550.0 536
33 920 550.0 802
9 946 550.0 0
9 979 550.0 0
2 982 550.0 0
10 985 550.0 0
2 1001 550.0 666
31 1006 550.0 834
8 1011 550.0 0
7 1012 550.0 366
6 1013 550.0 0
1 1028 550.0 0
2 1029 550.0 0
1 1030 550.0 536
2 1031 550.0 0
2 1032 550.0 0
1 1034 550.0 0
1 1035 550.0 0
1 1036 550.0 0
1 1013 600.0 0
1 1032 600.0 0
1 1030 600.0 536
1 1034 600.0 0
1 1039 600.0 666
1 982 600.0 0
1 1036 600.0 0
1 1044 600.0 666
1 885 600.0 536
1 1038 600.0 0
1 1043 600.0 536
1 1029 600.0 0
1 1040 600.0 0
1 1045 600.0 0
1 1046 600.0 0
1 1047 600.0 1006
1 946 600.0 0
1 979 600.0 0
1 1028 600.0 0
1 1031 600.0 0
1 1041 600.0 666
1 1048 600.0 0
1 627 600.0 0
1 1050 600.0 461
1 985 600.0 0
1 1052 600.0 834
1 1056 600.0 0
1 1053 600.0 0
1 1055 600.0 0
1 1058 600.0 0
1 1012 600.0 366
1 1049 600.0 0
1 1059 600.0 366
1 1061 600.0 0
1 1065 600.0 666
1 1057 600.0 0
1 1060 600.0 461
1 1064 600.0 0
1 1001 600.0 666
1 1067 600.0 0
1 1069 600.0 0
1 1070 600.0 0
1 1054 600.0 0
1 1071 600.0 366
1 1072 600.0 0
1 1073 600.0 0
1 1051 600.0 644
1 1063 600.0 0
1 1068 600.0 0
1 1075 600.0 0
1 1042 600.0 0
1 1066 600.0 0
1 1077 600.0 0
1 1078 600.0 0
1 1079 600.0 0
1 1080 600.0 536
1 1080 600.0 536
1 1081 600.0 644
1 1074 600.0 0
1 1086 600.0 0
1 1084 600.0 0
1 1091 600.0 0
1 1083 600.0 0
1 1090 600.0 366
1 1085 600.0 0
1 920 600.0 802
1 1095 600.0 0
1 1093 600.0 0
1 1098 600.0 0
1 1099 600.0 366
1 1082 600.0 0
1 1096 600.0 0
1 1037 600.0 0
1 1062 600.0 366
1 1097 600.0 760
1 1100 600.0 0
1 1087 600.0 0
1 1101 600.0 0
