"","qRange","qDp2"
"1",0.01,8.90691992576658
"2",0.0100926219098705,8.9060673761072
"3",0.0101861017015598,8.90520710722349
"4",0.0102804473209331,8.90433905089047
"5",0.0103756667874519,8.90346313831133
"6",0.0104717681948552,8.90257930011334
"7",0.010568759711848,8.90168746634356
"8",0.0106666495827954,8.90078756646461
"9",0.0107654461284232,8.89987952935044
"10",0.0108651577465254,8.89896328328206
"11",0.0109657929126781,8.89803875594322
"12",0.0110673601809597,8.89710587441612
"13",0.0111698681846782,8.89616456517706
"14",0.0112733256371049,8.89521475409215
"15",0.0113777413322149,8.89425636641289
"16",0.0114831241454351,8.89328932677181
"17",0.0115894830343981,8.89231355917807
"18",0.0116968270397039,8.89132898701306
"19",0.011805165285688,8.89033553302597
"20",0.0119145069811978,8.88933311932932
"21",0.0120248614203741,8.88832166739455
"22",0.0121362379834424,8.88730109804745
"23",0.0122486461375093,8.88627133146379
"24",0.0123620954373677,8.88523228716471
"25",0.0124765955263087,8.88418388401223
"26",0.0125921561369415,8.88312604020477
"27",0.0127087870920206,8.8820586732725
"28",0.0128264983052806,8.88098170007287
"29",0.0129452997822792,8.87989503678596
"30",0.0130652016212472,8.87879859890994
"31",0.0131862140139475,8.87769230125647
"32",0.0133083472465408,8.87657605794604
"33",0.0134316117004602,8.87544978240339
"34",0.0135560178532937,8.87431338735285
"35",0.0136815762796747,8.87316678481373
"36",0.0138082976521809,8.87200988609561
"37",0.0139361927422414,8.87084260179371
"38",0.0140652724210524,8.8696648417842
"39",0.014195547660501,8.86847651521953
"40",0.0143270295340983,8.86727753052373
"41",0.0144597292179202,8.86606779538771
"42",0.0145936579915576,8.86484721676456
"43",0.014728827239075,8.86361570086481
"44",0.0148652484499786,8.86237315315177
"45",0.0150029332201922,8.86111947833672
"46",0.0151418932530435,8.85985458037429
"47",0.0152821403602587,8.85857836245761
"48",0.0154236864629663,8.85729072701367
"49",0.0155665435927106,8.85599157569854
"50",0.0157107238924745,8.85468080939261
"51",0.0158562396177114,8.85335832819589
"52",0.016003103137387,8.85202403142325
"53",0.0161513269350309,8.85067781759965
"54",0.0163009236097974,8.84931958445548
"55",0.0164519058775366,8.8479492289217
"56",0.0166042865718753,8.84656664712522
"57",0.0167580786453077,8.84517173438408
"58",0.0169132951702965,8.84376438520278
"59",0.0170699493403841,8.84234449326752
"60",0.0172280544713139,8.84091195144148
"61",0.0173876240021625,8.83946665176015
"62",0.0175486714964815,8.83800848542657
"63",0.0177112106434509,8.83653734280668
"64",0.0178752552590424,8.8350531134246
"65",0.0180408192871938,8.83355568595799
"66",0.0182079168009946,8.83204494823335
"67",0.0183765620038817,8.83052078722141
"68",0.018546769230847,8.82898308903245
"69",0.0187185529496558,8.82743173891171
"70",0.0188919277620767,8.82586662123478
"71",0.0190669084051225,8.82428761950299
"72",0.0192435097523033,8.82269461633888
"73",0.0194217468148903,8.82108749348163
"74",0.0196016347431919,8.81946613178248
"75",0.0197831888278416,8.81783041120032
"76",0.0199664245010979,8.81618021079714
"77",0.0201513573381556,8.81451540873358
"78",0.0203380030584698,8.8128358822645
"79",0.0205263775270925,8.8111415077346
"80",0.0207164967560207,8.80943216057399
"81",0.0209083769055575,8.80770771529388
"82",0.021102034285686,8.80596804548228
"83",0.0212974853574552,8.80421302379965
"84",0.0214947467343798,8.80244252197474
"85",0.0216938351838518,8.80065641080031
"86",0.0218947676285662,8.79885456012898
"87",0.022097561147959,8.79703683886912
"88",0.0223022329796594,8.7952031149807
"89",0.0225088005209546,8.79335325547131
"90",0.0227172813302691,8.79148712639208
"91",0.0229276931286565,8.7896045928338
"92",0.0231400538013065,8.78770551892294
"93",0.0233543813990648,8.78578976781782
"94",0.0235706941399673,8.78385720170481
"95",0.0237890104107889,8.78190768179454
"96",0.0240093487686065,8.77994106831825
"97",0.024231727942376,8.77795722052409
"98",0.0244561668345245,8.77595599667358
"99",0.0246826845225569,8.77393725403809
"100",0.0249113002606779,8.77190084889535
"101",0.025142033481428,8.7698466365261
"102",0.0253749037973357,8.76777447121072
"103",0.0256099310025846,8.76568420622604
"104",0.0258471350746956,8.7635756938421
"105",0.0260865361762255,8.76144878531909
"106",0.0263281546564802,8.75930333090431
"107",0.0265720110532451,8.75713917982921
"108",0.0268181260945302,8.75495618030657
"109",0.0270665207003324,8.75275417952766
"110",0.0273172159844138,8.75053302365961
"111",0.0275702332560958,8.74829255784276
"112",0.0278255940220712,8.74603262618819
"113",0.0280833199882317,8.74375307177529
"114",0.0283434330615131,8.74145373664947
"115",0.0286059553517574,8.73913446181988
"116",0.0288709091735924,8.73679508725742
"117",0.0291383170483279,8.73443545189262
"118",0.0294082017058706,8.73205539361383
"119",0.029680586086656,8.72965474926541
"120",0.0299554933435981,8.72723335464605
"121",0.0302329468440578,8.72479104450729
"122",0.0305129701718287,8.72232765255206
"123",0.0307955871291423,8.71984301143335
"124",0.0310808217386906,8.71733695275313
"125",0.0313686982456688,8.71480930706126
"126",0.0316592411198352,8.7122599038546
"127",0.0319524750575921,8.70968857157629
"128",0.0322484249840844,8.70709513761508
"129",0.0325471160553185,8.70447942830492
"130",0.0328485736603004,8.70184126892461
"131",0.0331528234231942,8.69918048369765
"132",0.0334598912054997,8.69649689579223
"133",0.0337698031082509,8.6937903273214
"134",0.0340825854742345,8.69106059934339
"135",0.0343982648902292,8.6883075318621
"136",0.0347168681892656,8.68553094382776
"137",0.0350384224529067,8.6827306531378
"138",0.0353629550135504,8.67990647663785
"139",0.0356904934567523,8.67705823012298
"140",0.0360210656235707,8.6741857283391
"141",0.0363546996129332,8.67128878498453
"142",0.0366914237840249,8.66836721271186
"143",0.0370312667586993,8.6654208231299
"144",0.0373742574239106,8.66244942680594
"145",0.03772042493417,8.65945283326813
"146",0.0380697987140229,8.65643085100817
"147",0.0384224084605506,8.65338328748416
"148",0.0387782841458946,8.6503099491237
"149",0.0391374560198038,8.64721064132723
"150",0.0394999546122064,8.64408516847161
"151",0.0398658107358044,8.64093333391388
"152",0.0402350554886929,8.63775493999542
"153",0.0406077202570037,8.63454978804617
"154",0.0409838367175726,8.63131767838927
"155",0.0413634368406327,8.62805841034589
"156",0.0417465528925314,8.62477178224032
"157",0.0421332174384729,8.6214575914054
"158",0.0425234633452868,8.61811563418816
"159",0.0429173237842216,8.61474570595579
"160",0.043314832233764,8.61134760110189
"161",0.043716022482485,8.60792111305306
"162",0.0441209286319119,8.6044660342757
"163",0.0445295850994266,8.60098215628324
"164",0.0449420266211914,8.59746926964358
"165",0.0453582882551019,8.59392716398695
"166",0.0457784053837662,8.59035562801403
"167",0.0462024137175131,8.58675444950443
"168",0.0466303492974273,8.58312341532555
"169",0.0470622484984128,8.57946231144173
"170",0.047498148032285,8.57577092292381
"171",0.0479380849508911,8.57204903395898
"172",0.0483820966492596,8.56829642786113
"173",0.0488302208687788,8.56451288708144
"174",0.0492824957004051,8.56069819321944
"175",0.0497389595879006,8.55685212703444
"176",0.0501996513311008,8.55297446845735
"177",0.0506646100892127,8.54906499660292
"178",0.0511338753841433,8.54512348978239
"179",0.0516074871038591,8.54114972551658
"180",0.0520854855057766,8.53714348054934
"181",0.0525679112201842,8.53310453086156
"182",0.0530548052536957,8.52903265168551
"183",0.0535462089927361,8.52492761751969
"184",0.0540421642070592,8.52078920214413
"185",0.0545427130532983,8.51661717863614
"186",0.0550478980785497,8.5124113193866
"187",0.0555577622239888,8.50817139611664
"188",0.0560723488285203,8.50389717989492
"189",0.0565917016324624,8.4995884411553
"190",0.0571158647812643,8.4952449497151
"191",0.0576448828292588,8.49086647479388
"192",0.0581788007434494,8.48645278503268
"193",0.0587176639073326,8.48200364851388
"194",0.0592615181247555,8.47751883278154
"195",0.0598104096238094,8.47299810486232
"196",0.0603643850607587,8.46844123128699
"197",0.0609234915240071,8.46384797811243
"198",0.0614877765381002,8.45921811094432
"199",0.062057288067765,8.45455139496032
"200",0.0626320745219869,8.44984759493392
"201",0.0632121847581245,8.44510647525885
"202",0.0637976680860628,8.44032779997417
"203",0.0643885742724042,8.43551133278987
"204",0.0649849535446989,8.43065683711325
"205",0.0655868565957143,8.42576407607585
"206",0.0661943345877439,8.42083281256104
"207",0.0668074391569562,8.41586280923236
"208",0.0674262224177834,8.41085382856239
"209",0.0680507369673521,8.40580563286244
"210",0.068681035889953,8.40071798431287
"211",0.0693171727615541,8.39559064499408
"212",0.0699592016543538,8.39042337691834
"213",0.0706071771413777,8.38521594206217
"214",0.0712611543011175,8.37996810239957
"215",0.0719211887222119,8.37467961993599
"216",0.0725873365081725,8.369350256743
"217",0.0732596542821523,8.36397977499373
"218",0.0739381991917587,8.35856793699914
"219",0.0746230289139111,8.353114505245
"220",0.0753142016597437,8.34761924242972
"221",0.0760117761795533,8.34208191150291
"222",0.076715811767793,8.33650227570484
"223",0.0774263682681127,8.33088009860667
"224",0.0781435060784454,8.3252151441515
"225",0.0788672861561415,8.31950717669628
"226",0.0795977700231499,8.31375596105461
"227",0.0803350197712474,8.30796126254031
"228",0.0810790980673169,8.30212284701192
"229",0.0818300681586739,8.29624048091811
"230",0.0825879938784427,8.29031393134389
"231",0.0833529396509819,8.28434296605781
"232",0.0841249704973612,8.27832735355999
"233",0.0849041520408875,8.27226686313112
"234",0.0856905505126835,8.26616126488237
"235",0.0864842327573172,8.26001032980624
"236",0.0872852662384838,8.25381382982836
"237",0.0880937190447399,8.24757153786019
"238",0.0889096598952916,8.24128322785275
"239",0.0897331581458352,8.23494867485135
"240",0.0905642837944529,8.22856765505114
"241",0.0914031074875623,8.22213994585385
"242",0.0922497005259217,8.21566532592538
"243",0.0931041348706907,8.20914357525443
"244",0.0939664831495469,8.20257447521221
"245",0.0948368186628592,8.19595780861306
"246",0.0957152153899187,8.18929335977617
"247",0.0966017479952265,8.18258091458831
"248",0.0974964918348409,8.17582026056761
"249",0.0983995229627823,8.16901118692836
"250",0.099310918137498,8.16215348464689
"251",0.100230754828387,8.15524694652852
"252",0.101159111222383,8.14829136727552
"253",0.102096066230605,8.14128654355619
"254",0.103041699495059,8.13423227407503
"255",0.103996091395412,8.1271283596439
"256",0.104959323055823,8.11997460325438
"257",0.105931476351837,8.11277081015114
"258",0.106912633917348,8.10551678790641
"259",0.107902879151618,8.09821234649558
"260",0.108902296226373,8.09085729837389
"261",0.10991097009295,8.08345145855416
"262",0.110928986489522,8.07599464468571
"263",0.111956431948388,8.06848667713435
"264",0.112993393803322,8.0609273790634
"265",0.114039960197003,8.05331657651599
"266",0.115096220088503,8.04565409849825
"267",0.11616226326085,8.03793977706376
"268",0.11723818032866,8.03017344739905
"269",0.118324062745838,8.0223549479102
"270",0.119420002813353,8.01448412031053
"271",0.120526093687084,8.0065608097094
"272",0.121642429385737,7.99858486470209
"273",0.122769104798836,7.99055613746077
"274",0.123906215694792,7.98247448382657
"275",0.125053858729039,7.97433976340265
"276",0.126212131452255,7.96615183964846
"277",0.127381132318648,7.95791057997495
"278",0.12856096069433,7.94961585584089
"279",0.129751716865759,7.9412675428502
"280",0.130953502048267,7.93286552085035
"281",0.132166418394661,7.92440967403174
"282",0.133390569003906,7.9158998910281
"283",0.134626057929891,7.90733606501795
"284",0.135872990190271,7.89871809382689
"285",0.137131471775394,7.89004588003104
"286",0.138401609657313,7.88131933106131
"287",0.139683511798874,7.87253835930861
"288",0.140977287162897,7.86370288223005
"289",0.142283045721435,7.85481282245597
"290",0.143600898465126,7.84586810789786
"291",0.144930957412622,7.83686867185713
"292",0.146273335620113,7.82781445313478
"293",0.147628147190939,7.81870539614174
"294",0.148995507285285,7.80954145101011
"295",0.150375532129974,7.80032257370516
"296",0.151768339028341,7.79104872613791
"297",0.153174046370208,7.78171987627864
"298",0.154592773641948,7.77233599827083
"299",0.156024641436637,7.76289707254592
"300",0.157469771464309,7.75340308593858
"301",0.158928286562298,7.74385403180254
"302",0.160400310705682,7.734249910127
"303",0.16188596901782,7.72459072765352
"304",0.163385387780986,7.71487649799331
"305",0.164898694447107,7.70510724174499
"306",0.16642601764859,7.69528298661272
"307",0.167967487209265,7.6854037675246
"308",0.169523234155412,7.67546962675139
"309",0.171093390726901,7.66548061402543
"310",0.172678090388436,7.65543678665979
