"","qRange","qDsum"
"930",52.4468874949512,1.17845787962132
"931",52.9326605836056,1.17842336749294
"932",53.4229329953835,1.17838918522462
"933",53.917746403875,1.17835532954181
"934",54.4171428686589,1.17832179720473
"935",54.9211648388779,1.17828858500795
"936",55.4298551568467,1.17825568978001
"937",55.9432570616938,1.17822310838303
"938",56.4614141930367,1.17819083771227
"939",56.9843705946914,1.17815887469578
"940",57.5121707184161,1.17812721629399
"941",58.0448594276898,1.17809585949936
"942",58.5824820015254,1.17806480133597
"943",59.1250841383188,1.17803403885919
"944",59.6727119597332,1.17800356915528
"945",60.2254120146193,1.17797338934107
"946",60.7832312829723,1.17794349656355
"947",61.3462171799251,1.17791388799958
"948",61.9144175597784,1.17788456085552
"949",62.4878807200689,1.17785551236687
"950",63.0666554056741,1.17782673979797
"951",63.6507908129557,1.17779824044165
"952",64.2403365939419,1.17777001161889
"953",64.8353428605472,1.17774205067855
"954",65.4358601888324,1.17771435499696
"955",66.0419396233031,1.17768692197771
"956",66.6536326812491,1.17765974905126
"957",67.2709913571234,1.17763283367468
"958",67.8940681269611,1.17760617333131
"959",68.5229159528406,1.17757976553051
"960",69.1575882873853,1.17755360780733
"961",69.7981390783066,1.17752769772221
"962",70.4446227729904,1.17750203286074
"963",71.0970943231243,1.17747661083333
"964",71.7556091893693,1.17745142927496
"965",72.4202233460732,1.17742648584489
"966",73.0909932860291,1.17740177822639
"967",73.7679760252773,1.17737730412646
"968",74.4512291079513,1.1773530612756
"969",75.1408106111697,1.17732904742751
"970",75.8367791499719,1.17730526035884
"971",76.5391938823015,1.17728169786897
"972",77.248114514034,1.17725835777969
"973",77.9636013040523,1.17723523793501
"974",78.6857150693685,1.17721233620089
"975",79.4145171902934,1.17718965046499
"976",80.150069615654,1.17716717863646
"977",80.8924348680594,1.17714491864567
"978",81.6416760492146,1.17712286844398
"979",82.3978568452852,1.17710102600355
"980",83.1610415323096,1.17707938931704
"981",83.9312949816636,1.17705795639745
"982",84.708682665574,1.17703672527787
"983",85.4932706626838,1.17701569401126
"984",86.2851256636689,1.17699486067023
"985",87.0843149769072,1.17697422334683
"986",87.8909065341995,1.17695378015236
"987",88.704968896544,1.17693352921711
"988",89.5265712599639,1.1769134686902
"989",90.3557834613893,1.17689359673937
"990",91.192675984593,1.17687391155074
"991",92.0373199661822,1.17685441132866
"992",92.889787201645,1.17683509429548
"993",93.7501501514529,1.17681595869137
"994",94.61848194722,1.17679700277414
"995",95.4948563979197,1.17677822481901
"996",96.3793479961579,1.17675962311846
"997",97.2720319245054,1.17674119598204
"998",98.1729840618884,1.17672294173617
"999",99.082280990038,1.17670485872397
"1000",100,1.17668694530508
